time,open,high,low,close
2025-05-14 10:06:20,56.078,56.079,56.076,56.077
2025-05-14 10:06:25,56.076,56.079,56.075,56.078
2025-05-14 10:06:30,56.08,56.084,56.08,56.082
2025-05-14 10:06:35,56.082,56.082,56.074,56.074
2025-05-14 10:06:40,56.074,56.083,56.074,56.079
2025-05-14 10:06:45,56.077,56.08,56.076,56.076
2025-05-14 10:06:50,56.076,56.077,56.076,56.076
2025-05-14 10:06:55,56.076,56.076,56.072,56.073
2025-05-14 10:07:00,56.073,56.075,56.07,56.073
2025-05-14 10:07:05,56.073,56.086,56.073,56.083
2025-05-14 10:07:10,56.081,56.089,56.081,56.089
2025-05-14 10:07:15,56.084,56.084,56.073,56.073
2025-05-14 10:07:20,56.073,56.074,56.07,56.071
2025-05-14 10:07:25,56.063,56.069,56.062,56.069
2025-05-14 10:07:30,56.07,56.073,56.07,56.073
2025-05-14 10:07:35,56.072,56.073,56.07,56.07
2025-05-14 10:07:40,56.07,56.078,56.069,56.077
2025-05-14 10:07:45,56.075,56.077,56.074,56.075
2025-05-14 10:07:50,56.075,56.079,56.073,56.079
2025-05-14 10:07:55,56.078,56.086,56.078,56.085
2025-05-14 10:08:00,56.085,56.095,56.085,56.095
2025-05-14 10:08:05,56.096,56.097,56.091,56.091
2025-05-14 10:08:10,56.09,56.1,56.089,56.099
2025-05-14 10:08:15,56.1,56.1,56.093,56.093
2025-05-14 10:08:20,56.093,56.095,56.093,56.095
2025-05-14 10:08:25,56.096,56.1,56.096,56.097
2025-05-14 10:08:30,56.094,56.1,56.093,56.1
2025-05-14 10:08:35,56.099,56.102,56.099,56.1
2025-05-14 10:08:40,56.1,56.1,56.098,56.098
2025-05-14 10:08:45,56.098,56.098,56.093,56.095
2025-05-14 10:08:50,56.095,56.097,56.095,56.097
2025-05-14 10:08:55,56.097,56.103,56.097,56.103
2025-05-14 10:09:00,56.103,56.103,56.098,56.098
2025-05-14 10:09:05,56.095,56.098,56.095,56.095
2025-05-14 10:09:10,56.097,56.099,56.095,56.097
2025-05-14 10:09:15,56.097,56.102,56.097,56.101
2025-05-14 10:09:20,56.101,56.102,56.095,56.095
2025-05-14 10:09:25,56.094,56.095,56.091,56.091
2025-05-14 10:09:30,56.091,56.092,56.088,56.088
2025-05-14 10:09:35,56.088,56.088,56.071,56.071
2025-05-14 10:09:40,56.071,56.071,56.063,56.065
2025-05-14 10:09:45,56.066,56.082,56.066,56.082
2025-05-14 10:09:50,56.077,56.08,56.077,56.079
2025-05-14 10:09:55,56.079,56.081,56.066,56.066
2025-05-14 10:10:00,56.066,56.071,56.066,56.071
2025-05-14 10:10:05,56.071,56.071,56.066,56.067
2025-05-14 10:10:10,56.07,56.083,56.07,56.081
2025-05-14 10:10:15,56.08,56.08,56.076,56.077
2025-05-14 10:10:20,56.077,56.079,56.075,56.076
2025-05-14 10:10:25,56.076,56.076,56.072,56.073
2025-05-14 10:10:30,56.074,56.074,56.071,56.071
2025-05-14 10:10:35,56.072,56.074,56.07,56.071
2025-05-14 10:10:40,56.071,56.075,56.071,56.073
2025-05-14 10:10:45,56.073,56.082,56.073,56.082
2025-05-14 10:10:50,56.08,56.09,56.08,56.09
2025-05-14 10:10:55,56.092,56.094,56.087,56.087
2025-05-14 10:11:00,56.087,56.087,56.084,56.085
2025-05-14 10:11:05,56.085,56.091,56.085,56.089
2025-05-14 10:11:10,56.091,56.092,56.09,56.092
2025-05-14 10:11:15,56.092,56.095,56.087,56.089
2025-05-14 10:11:20,56.089,56.091,56.087,56.087
2025-05-14 10:11:25,56.087,56.091,56.085,56.091
2025-05-14 10:11:30,56.092,56.111,56.092,56.108
2025-05-14 10:11:35,56.107,56.124,56.107,56.124
2025-05-14 10:11:40,56.124,56.128,56.124,56.126
2025-05-14 10:11:45,56.126,56.136,56.126,56.136
2025-05-14 10:11:50,56.136,56.139,56.135,56.136
2025-05-14 10:11:55,56.136,56.139,56.135,56.138
2025-05-14 10:12:00,56.138,56.139,56.134,56.134
2025-05-14 10:12:05,56.137,56.14,56.135,56.139
2025-05-14 10:12:10,56.142,56.146,56.142,56.143
2025-05-14 10:12:15,56.143,56.143,56.136,56.136
2025-05-14 10:12:20,56.134,56.134,56.129,56.13
2025-05-14 10:12:25,56.13,56.13,56.127,56.128
2025-05-14 10:12:30,56.128,56.128,56.126,56.128
2025-05-14 10:12:35,56.128,56.13,56.122,56.122
2025-05-14 10:12:40,56.119,56.128,56.119,56.128
2025-05-14 10:12:45,56.128,56.13,56.122,56.122
2025-05-14 10:12:50,56.123,56.126,56.123,56.123
2025-05-14 10:12:55,56.123,56.123,56.111,56.111
2025-05-14 10:13:00,56.112,56.116,56.111,56.116
2025-05-14 10:13:05,56.118,56.121,56.115,56.115
2025-05-14 10:13:10,56.117,56.118,56.114,56.114
2025-05-14 10:13:15,56.114,56.114,56.111,56.111
2025-05-14 10:13:20,56.111,56.118,56.11,56.118
2025-05-14 10:13:25,56.119,56.127,56.116,56.127
2025-05-14 10:13:30,56.126,56.126,56.12,56.125
2025-05-14 10:13:35,56.125,56.132,56.125,56.127
2025-05-14 10:13:40,56.127,56.131,56.125,56.13
2025-05-14 10:13:45,56.13,56.13,56.127,56.129
2025-05-14 10:13:50,56.13,56.136,56.127,56.136
2025-05-14 10:13:55,56.136,56.137,56.133,56.133
2025-05-14 10:14:00,56.133,56.135,56.129,56.131
2025-05-14 10:14:05,56.131,56.138,56.131,56.137
2025-05-14 10:14:10,56.137,56.141,56.136,56.137
2025-05-14 10:14:15,56.137,56.137,56.13,56.134
2025-05-14 10:14:20,56.134,56.134,56.124,56.128
2025-05-14 10:14:25,56.128,56.13,56.122,56.122
2025-05-14 10:14:30,56.12,56.12,56.116,56.116
2025-05-14 10:14:35,56.114,56.117,56.107,56.107
2025-05-14 10:14:40,56.107,56.107,56.106,56.106
2025-05-14 10:14:45,56.106,56.106,56.099,56.099
2025-05-14 10:14:50,56.099,56.1,56.098,56.099
2025-05-14 10:14:55,56.098,56.107,56.098,56.107
2025-05-14 10:15:00,56.107,56.109,56.106,56.109
2025-05-14 10:15:05,56.109,56.112,56.109,56.112
