time,open,high,low,close
2025-05-11 07:48:00,294.434,294.434,294.432,294.432
2025-05-11 07:48:05,294.432,294.432,294.428,294.428
2025-05-11 07:48:10,294.428,294.431,294.422,294.422
2025-05-11 07:48:15,294.422,294.43,294.422,294.43
2025-05-11 07:48:20,294.43,294.431,294.43,294.431
2025-05-11 07:48:25,294.431,294.435,294.43,294.43
2025-05-11 07:48:30,294.43,294.447,294.43,294.447
2025-05-11 07:48:35,294.449,294.449,294.444,294.445
2025-05-11 07:48:40,294.445,294.445,294.434,294.436
2025-05-11 07:48:45,294.436,294.436,294.433,294.433
2025-05-11 07:48:50,294.433,294.433,294.431,294.433
2025-05-11 07:48:55,294.433,294.434,294.432,294.434
2025-05-11 07:49:00,294.434,294.434,294.43,294.433
2025-05-11 07:49:05,294.433,294.439,294.433,294.439
2025-05-11 07:49:10,294.439,294.439,294.423,294.423
2025-05-11 07:49:15,294.423,294.425,294.416,294.425
2025-05-11 07:49:20,294.425,294.434,294.42,294.431
2025-05-11 07:49:25,294.431,294.434,294.428,294.434
2025-05-11 07:49:30,294.434,294.453,294.434,294.453
2025-05-11 07:49:35,294.453,294.453,294.447,294.452
2025-05-11 07:49:40,294.452,294.457,294.452,294.455
2025-05-11 07:49:45,294.455,294.469,294.455,294.469
2025-05-11 07:49:50,294.469,294.47,294.462,294.463
2025-05-11 07:49:55,294.464,294.473,294.463,294.473
2025-05-11 07:50:00,294.473,294.476,294.465,294.476
2025-05-11 07:50:05,294.476,294.477,294.475,294.476
2025-05-11 07:50:10,294.476,294.481,294.476,294.481
2025-05-11 07:50:15,294.48,294.481,294.477,294.478
2025-05-11 07:50:20,294.478,294.482,294.477,294.48
2025-05-11 07:50:25,294.48,294.48,294.476,294.478
2025-05-11 07:50:30,294.478,294.481,294.478,294.481
2025-05-11 07:50:35,294.479,294.482,294.479,294.48
2025-05-11 07:50:40,294.479,294.484,294.479,294.481
2025-05-11 07:50:45,294.479,294.479,294.471,294.473
2025-05-11 07:50:50,294.474,294.474,294.471,294.473
2025-05-11 07:50:55,294.472,294.487,294.472,294.487
2025-05-11 07:51:00,294.487,294.489,294.483,294.489
2025-05-11 07:51:05,294.487,294.487,294.48,294.482
2025-05-11 07:51:10,294.471,294.485,294.471,294.474
2025-05-11 07:51:15,294.475,294.477,294.475,294.476
2025-05-11 07:51:20,294.476,294.48,294.474,294.48
2025-05-11 07:51:25,294.481,294.485,294.481,294.484
2025-05-11 07:51:30,294.484,294.484,294.479,294.48
2025-05-11 07:51:35,294.48,294.48,294.47,294.473
2025-05-11 07:51:40,294.474,294.479,294.474,294.479
2025-05-11 07:51:45,294.48,294.481,294.476,294.479
2025-05-11 07:51:50,294.481,294.485,294.478,294.485
2025-05-11 07:51:55,294.483,294.486,294.483,294.485
2025-05-11 07:52:00,294.485,294.485,294.479,294.479
2025-05-11 07:52:05,294.479,294.482,294.479,294.481
2025-05-11 07:52:10,294.481,294.483,294.48,294.483
2025-05-11 07:52:15,294.483,294.485,294.483,294.483
2025-05-11 07:52:20,294.484,294.496,294.483,294.492
2025-05-11 07:52:25,294.493,294.501,294.493,294.501
2025-05-11 07:52:30,294.501,294.51,294.501,294.51
2025-05-11 07:52:35,294.51,294.51,294.5,294.5
2025-05-11 07:52:40,294.503,294.51,294.503,294.508
2025-05-11 07:52:45,294.511,294.512,294.508,294.509
2025-05-11 07:52:50,294.509,294.511,294.505,294.505
2025-05-11 07:52:55,294.505,294.505,294.488,294.488
2025-05-11 07:53:00,294.49,294.494,294.49,294.493
2025-05-11 07:53:05,294.495,294.498,294.495,294.498
2025-05-11 07:53:10,294.499,294.505,294.499,294.502
2025-05-11 07:53:15,294.502,294.504,294.502,294.504
2025-05-11 07:53:20,294.506,294.508,294.505,294.508
2025-05-11 07:53:25,294.509,294.514,294.508,294.512
2025-05-11 07:53:30,294.513,294.515,294.512,294.513
2025-05-11 07:53:35,294.513,294.515,294.511,294.515
2025-05-11 07:53:40,294.516,294.516,294.512,294.513
2025-05-11 07:53:45,294.513,294.513,294.508,294.508
2025-05-11 07:53:50,294.507,294.508,294.498,294.499
2025-05-11 07:53:55,294.499,294.5,294.498,294.5
