time,open,high,low,close
2025-05-14 09:48:30,133.064,133.064,133.061,133.062
2025-05-14 09:48:35,133.062,133.062,133.058,133.059
2025-05-14 09:48:40,133.059,133.059,133.055,133.057
2025-05-14 09:48:45,133.057,133.059,133.049,133.049
2025-05-14 09:48:50,133.049,133.053,133.047,133.053
2025-05-14 09:48:55,133.053,133.055,133.05,133.055
2025-05-14 09:49:00,133.055,133.056,133.041,133.041
2025-05-14 09:49:05,133.041,133.046,133.04,133.045
2025-05-14 09:49:10,133.045,133.056,133.045,133.056
2025-05-14 09:49:15,133.056,133.07,133.056,133.065
2025-05-14 09:49:20,133.065,133.07,133.063,133.07
2025-05-14 09:49:25,133.069,133.069,133.053,133.057
2025-05-14 09:49:30,133.057,133.058,133.056,133.056
2025-05-14 09:49:35,133.056,133.059,133.056,133.058
2025-05-14 09:49:40,133.058,133.058,133.055,133.058
2025-05-14 09:49:45,133.063,133.065,133.058,133.058
2025-05-14 09:49:50,133.058,133.058,133.052,133.053
2025-05-14 09:49:55,133.054,133.059,133.052,133.059
2025-05-14 09:50:00,133.059,133.059,133.054,133.054
2025-05-14 09:50:05,133.053,133.053,133.045,133.045
2025-05-14 09:50:10,133.045,133.045,133.037,133.037
2025-05-14 09:50:15,133.037,133.037,133.029,133.029
2025-05-14 09:50:20,133.029,133.029,133.023,133.023
2025-05-14 09:50:25,133.023,133.026,133.023,133.026
2025-05-14 09:50:30,133.027,133.029,133.026,133.029
2025-05-14 09:50:35,133.03,133.03,133.015,133.015
2025-05-14 09:50:40,133.015,133.022,133.015,133.021
2025-05-14 09:50:45,133.022,133.022,133.021,133.022
2025-05-14 09:50:50,133.022,133.022,133.02,133.021
2025-05-14 09:50:55,133.022,133.023,133.021,133.021
2025-05-14 09:51:00,133.021,133.024,133.018,133.024
2025-05-14 09:51:05,133.023,133.024,133.02,133.024
2025-05-14 09:51:10,133.025,133.034,133.025,133.034
2025-05-14 09:51:15,133.034,133.037,133.034,133.034
2025-05-14 09:51:20,133.034,133.036,133.027,133.029
2025-05-14 09:51:25,133.029,133.029,133.028,133.029
2025-05-14 09:51:30,133.029,133.035,133.029,133.035
2025-05-14 09:51:35,133.034,133.038,133.032,133.038
2025-05-14 09:51:40,133.038,133.041,133.037,133.039
2025-05-14 09:51:45,133.039,133.042,133.039,133.04
2025-05-14 09:51:50,133.04,133.04,133.035,133.035
2025-05-14 09:51:55,133.035,133.041,133.035,133.041
2025-05-14 09:52:00,133.041,133.043,133.035,133.038
2025-05-14 09:52:05,133.039,133.039,133.035,133.038
2025-05-14 09:52:10,133.036,133.038,133.036,133.037
2025-05-14 09:52:15,133.037,133.037,133.033,133.033
2025-05-14 09:52:20,133.033,133.036,133.033,133.034
2025-05-14 09:52:25,133.034,133.04,133.034,133.039
2025-05-14 09:52:30,133.039,133.04,133.036,133.036
2025-05-14 09:52:35,133.036,133.036,133.031,133.031
2025-05-14 09:52:40,133.031,133.036,133.03,133.036
2025-05-14 09:52:45,133.037,133.037,133.032,133.032
2025-05-14 09:52:50,133.032,133.042,133.032,133.042
2025-05-14 09:52:55,133.042,133.051,133.042,133.051
2025-05-14 09:53:00,133.051,133.051,133.035,133.04
2025-05-14 09:53:05,133.04,133.04,133.037,133.038
2025-05-14 09:53:10,133.038,133.047,133.038,133.047
2025-05-14 09:53:15,133.047,133.054,133.045,133.054
2025-05-14 09:53:20,133.054,133.056,133.046,133.046
2025-05-14 09:53:25,133.044,133.046,133.042,133.043
2025-05-14 09:53:30,133.041,133.042,133.04,133.042
2025-05-14 09:53:35,133.042,133.044,133.036,133.036
2025-05-14 09:53:40,133.036,133.036,133.031,133.031
2025-05-14 09:53:45,133.031,133.033,133.026,133.027
2025-05-14 09:53:50,133.024,133.025,133.022,133.023
2025-05-14 09:53:55,133.023,133.026,133.023,133.026
2025-05-14 09:54:00,133.026,133.026,133.022,133.023
2025-05-14 09:54:05,133.023,133.036,133.023,133.028
2025-05-14 09:54:10,133.028,133.028,133.026,133.026
2025-05-14 09:54:15,133.026,133.028,133.025,133.028
2025-05-14 09:54:20,133.028,133.036,133.026,133.031
2025-05-14 09:54:25,133.031,133.034,133.03,133.03
2025-05-14 09:54:30,133.03,133.037,133.029,133.029
2025-05-14 09:54:35,133.029,133.032,133.025,133.027
2025-05-14 09:54:40,133.027,133.034,133.027,133.034
2025-05-14 09:54:45,133.039,133.041,133.039,133.04
2025-05-14 09:54:50,133.04,133.041,133.039,133.041
2025-05-14 09:54:55,133.045,133.045,133.037,133.04
2025-05-14 09:55:00,133.041,133.041,133.028,133.028
2025-05-14 09:55:05,133.028,133.03,133.025,133.026
2025-05-14 09:55:10,133.027,133.029,133.022,133.029
2025-05-14 09:55:15,133.031,133.031,133.029,133.03
2025-05-14 09:55:20,133.033,133.036,133.033,133.036
2025-05-14 09:55:25,133.036,133.037,133.033,133.035
2025-05-14 09:55:30,133.036,133.04,133.036,133.039
2025-05-14 09:55:35,133.039,133.041,133.037,133.041
2025-05-14 09:55:40,133.041,133.045,133.041,133.045
2025-05-14 09:55:45,133.045,133.046,133.041,133.042
2025-05-14 09:55:50,133.035,133.038,133.033,133.038
2025-05-14 09:55:55,133.034,133.034,133.031,133.032
2025-05-14 09:56:00,133.037,133.038,133.033,133.037
2025-05-14 09:56:05,133.037,133.037,133.031,133.031
2025-05-14 09:56:10,133.03,133.033,133.028,133.032
2025-05-14 09:56:15,133.032,133.032,133.03,133.032
2025-05-14 09:56:20,133.043,133.044,133.04,133.043
2025-05-14 09:56:25,133.043,133.043,133.037,133.041
2025-05-14 09:56:30,133.044,133.046,133.042,133.046
2025-05-14 09:56:35,133.046,133.054,133.043,133.054
2025-05-14 09:56:40,133.055,133.057,133.052,133.053
2025-05-14 09:56:45,133.053,133.053,133.051,133.052
2025-05-14 09:56:50,133.052,133.052,133.05,133.052
2025-05-14 09:56:55,133.057,133.061,133.054,133.054
2025-05-14 09:57:00,133.052,133.057,133.05,133.056
2025-05-14 09:57:05,133.056,133.056,133.043,133.046
2025-05-14 09:57:10,133.044,133.046,133.042,133.045
